last_names,country,ISO numeric,rank,inverse_rank,probability
Bauer,Luxembourg,442,27.0,63.0,0.01562881562881563
Becker,Luxembourg,442,3.0,87.0,0.02148962148962149
Bettendorf,Luxembourg,442,88.0,2.0,0.0007326007326007326
Bissen,Luxembourg,442,67.0,23.0,0.005860805860805861
Bourg,Luxembourg,442,44.0,46.0,0.011477411477411478
Braun,Luxembourg,442,24.0,66.0,0.016361416361416362
Clees,Luxembourg,442,45.0,45.0,0.011233211233211233
Colling,Luxembourg,442,68.0,22.0,0.005616605616605617
Dahm,Luxembourg,442,46.0,44.0,0.01098901098901099
Decker,Luxembourg,442,69.0,21.0,0.005372405372405372
Dostert,Luxembourg,442,38.0,52.0,0.012942612942612943
Eischen,Luxembourg,442,47.0,43.0,0.010744810744810745
Engel,Luxembourg,442,30.0,60.0,0.014896214896214897
Ernster,Luxembourg,442,70.0,20.0,0.005128205128205128
Faber,Luxembourg,442,20.0,70.0,0.01733821733821734
Felten,Luxembourg,442,39.0,51.0,0.012698412698412698
Fisch,Luxembourg,442,71.0,19.0,0.004884004884004884
Fischer,Luxembourg,442,8.0,82.0,0.02026862026862027
Freichel,Luxembourg,442,90.0,0.0,0.0002442002442002442
Frieden,Luxembourg,442,48.0,42.0,0.010500610500610501
Glaesener,Luxembourg,442,49.0,41.0,0.010256410256410256
Goergen,Luxembourg,442,28.0,62.0,0.015384615384615385
Greisch,Luxembourg,442,72.0,18.0,0.00463980463980464
Hamen,Luxembourg,442,50.0,40.0,0.010012210012210013
Hansen,Luxembourg,442,18.0,72.0,0.017826617826617826
Hoffmann,Luxembourg,442,4.0,86.0,0.021245421245421246
Huss,Luxembourg,442,73.0,17.0,0.004395604395604396
Jacoby,Luxembourg,442,51.0,39.0,0.009768009768009768
Juncker,Luxembourg,442,74.0,16.0,0.004151404151404151
Jung,Luxembourg,442,14.0,76.0,0.018803418803418803
Karier,Luxembourg,442,75.0,15.0,0.003907203907203907
Kemp,Luxembourg,442,52.0,38.0,0.009523809523809525
Kieffer,Luxembourg,442,11.0,79.0,0.019536019536019536
Kirsch,Luxembourg,442,40.0,50.0,0.012454212454212455
Klein,Luxembourg,442,5.0,85.0,0.021001221001221003
Konz,Luxembourg,442,33.0,57.0,0.014163614163614164
Kremer,Luxembourg,442,10.0,80.0,0.01978021978021978
Lentz,Luxembourg,442,53.0,37.0,0.00927960927960928
Losch,Luxembourg,442,76.0,14.0,0.003663003663003663
Lux,Luxembourg,442,41.0,49.0,0.01221001221001221
Majerus,Luxembourg,442,54.0,36.0,0.009035409035409036
Mayer,Luxembourg,442,22.0,68.0,0.01684981684981685
Mersch,Luxembourg,442,36.0,54.0,0.013431013431013432
Meyer,Luxembourg,442,9.0,81.0,0.020024420024420026
Molitor,Luxembourg,442,77.0,13.0,0.003418803418803419
Muller,Luxembourg,442,1.0,89.0,0.02197802197802198
Nickels,Luxembourg,442,55.0,35.0,0.008791208791208791
Nilles,Luxembourg,442,78.0,12.0,0.0031746031746031746
Olinger,Luxembourg,442,56.0,34.0,0.008547008547008548
Oster,Luxembourg,442,79.0,11.0,0.0029304029304029304
Pauly,Luxembourg,442,26.0,64.0,0.015873015873015872
Pletschette,Luxembourg,442,34.0,56.0,0.01391941391941392
Pletzer,Luxembourg,442,80.0,10.0,0.002686202686202686
Prim,Luxembourg,442,57.0,33.0,0.008302808302808303
Quintus,Luxembourg,442,58.0,32.0,0.00805860805860806
Reding,Luxembourg,442,59.0,31.0,0.007814407814407814
Reuter,Luxembourg,442,15.0,75.0,0.01855921855921856
Rippinger,Luxembourg,442,81.0,9.0,0.002442002442002442
Roth,Luxembourg,442,23.0,67.0,0.016605616605616606
Sauber,Luxembourg,442,60.0,30.0,0.00757020757020757
Schaefer,Luxembourg,442,32.0,58.0,0.014407814407814409
Schiltz,Luxembourg,442,42.0,48.0,0.011965811965811967
Schmit,Luxembourg,442,0.0,90.0,0.022222222222222223
Schneider,Luxembourg,442,7.0,83.0,0.020512820512820513
Scholtes,Luxembourg,442,17.0,73.0,0.018070818070818073
Schroeder,Luxembourg,442,25.0,65.0,0.01611721611721612
Schronen,Luxembourg,442,82.0,8.0,0.002197802197802198
Schumacher,Luxembourg,442,29.0,61.0,0.01514041514041514
Simon,Luxembourg,442,13.0,77.0,0.01904761904761905
Steffen,Luxembourg,442,21.0,69.0,0.017094017094017096
Stein,Luxembourg,442,31.0,59.0,0.014652014652014652
Theis,Luxembourg,442,19.0,71.0,0.017582417582417582
Thill,Luxembourg,442,37.0,53.0,0.013186813186813187
Thinnes,Luxembourg,442,61.0,29.0,0.007326007326007326
Trausch,Luxembourg,442,83.0,7.0,0.0019536019536019536
Unsen,Luxembourg,442,84.0,6.0,0.0017094017094017094
Urbain,Luxembourg,442,62.0,28.0,0.007081807081807082
Valerius,Luxembourg,442,85.0,5.0,0.0014652014652014652
Vesque,Luxembourg,442,63.0,27.0,0.006837606837606838
Wagener,Luxembourg,442,64.0,26.0,0.006593406593406593
Wagner,Luxembourg,442,6.0,84.0,0.020757020757020756
Weber,Luxembourg,442,2.0,88.0,0.021733821733821733
Weiler,Luxembourg,442,35.0,55.0,0.013675213675213675
Weis,Luxembourg,442,43.0,47.0,0.011721611721611722
Wirtgen,Luxembourg,442,86.0,4.0,0.001221001221001221
Wolff,Luxembourg,442,12.0,78.0,0.019291819291819293
Zahlen,Luxembourg,442,65.0,25.0,0.006349206349206349
Zeien,Luxembourg,442,87.0,3.0,0.0009768009768009768
Zimmer,Luxembourg,442,16.0,74.0,0.018315018315018316
Aleksovski,Macedonia,807,72.0,33.0,0.006108515989938915
Andonov,Macedonia,807,90.0,15.0,0.002874595759971254
Andreev,Macedonia,807,55.0,50.0,0.009162773984908373
Angelov,Macedonia,807,8.0,97.0,0.01760689902982393
Arsov,Macedonia,807,22.0,83.0,0.015091627739849083
Atanasov,Macedonia,807,13.0,92.0,0.016708587854832913
Blazevski,Macedonia,807,23.0,82.0,0.01491196550485088
Bogdanov,Macedonia,807,40.0,65.0,0.011857707509881422
Bogoevski,Macedonia,807,56.0,49.0,0.008983111749910169
Boshkov,Macedonia,807,73.0,32.0,0.005928853754940711
Bozinovski,Macedonia,807,91.0,14.0,0.0026949335249730508
Chavkov,Macedonia,807,41.0,64.0,0.01167804527488322
Colakovski,Macedonia,807,57.0,48.0,0.008803449514911965
Cvetanovski,Macedonia,807,24.0,81.0,0.014732303269852677
Cvetkov,Macedonia,807,74.0,31.0,0.005749191519942508
Cvetkovski,Macedonia,807,92.0,13.0,0.0025152712899748474
Damjanovski,Macedonia,807,42.0,63.0,0.011498383039885016
Despotovski,Macedonia,807,58.0,47.0,0.008623787279913761
Dimitrov,Macedonia,807,3.0,102.0,0.018505210204814947
Dimov,Macedonia,807,93.0,12.0,0.002335609054976644
Dimovski,Macedonia,807,25.0,80.0,0.014552641034854473
Donev,Macedonia,807,75.0,30.0,0.005569529284944304
Efremov,Macedonia,807,43.0,62.0,0.011318720804886813
Fidanovski,Macedonia,807,59.0,46.0,0.00844412504491556
Filipov,Macedonia,807,76.0,29.0,0.0053898670499461015
Filipovski,Macedonia,807,26.0,79.0,0.01437297879985627
Gavrilovski,Macedonia,807,94.0,11.0,0.0021559468199784403
Georgiev,Macedonia,807,4.0,101.0,0.018325547969816745
Gjorgiev,Macedonia,807,27.0,78.0,0.014193316564858068
Gjorgjiev,Macedonia,807,77.0,28.0,0.005210204814947898
Gligorov,Macedonia,807,44.0,61.0,0.011139058569888609
Gruevski,Macedonia,807,60.0,45.0,0.008264462809917356
Hadziev,Macedonia,807,78.0,27.0,0.005030542579949695
Hristov,Macedonia,807,28.0,77.0,0.014013654329859864
Iliev,Macedonia,807,6.0,99.0,0.017966223499820338
Ilievski,Macedonia,807,95.0,10.0,0.001976284584980237
Ivanov,Macedonia,807,14.0,91.0,0.01652892561983471
Ivanovski,Macedonia,807,61.0,44.0,0.008084800574919152
Jakimovski,Macedonia,807,62.0,43.0,0.007905138339920948
Janev,Macedonia,807,29.0,76.0,0.01383399209486166
Jordanov,Macedonia,807,96.0,9.0,0.0017966223499820337
Josifovski,Macedonia,807,79.0,26.0,0.004850880344951491
Jovanov,Macedonia,807,45.0,60.0,0.010959396334890407
Jovanovski,Macedonia,807,10.0,95.0,0.017247574559827523
Kitanovski,Macedonia,807,63.0,42.0,0.007725476104922745
Kocevski,Macedonia,807,97.0,8.0,0.0016169601149838304
Kostadinov,Macedonia,807,30.0,75.0,0.013654329859863456
Kostov,Macedonia,807,7.0,98.0,0.017786561264822136
Kotevski,Macedonia,807,80.0,25.0,0.004671218109953288
Krstev,Macedonia,807,15.0,90.0,0.016349263384836506
Kuzmanovski,Macedonia,807,46.0,59.0,0.010779734099892203
Lazarevski,Macedonia,807,31.0,74.0,0.013474667624865252
Lazov,Macedonia,807,64.0,41.0,0.007545813869924541
Levkov,Macedonia,807,81.0,24.0,0.0044915558749550845
Ljupchev,Macedonia,807,47.0,58.0,0.010600071864894
Ljupco,Macedonia,807,98.0,7.0,0.001437297879985627
Manasiev,Macedonia,807,48.0,57.0,0.010420409629895796
Markovski,Macedonia,807,11.0,94.0,0.01706791232482932
Martinovski,Macedonia,807,65.0,40.0,0.0073661516349263385
Metodiev,Macedonia,807,99.0,6.0,0.0012576356449874237
Mihajlov,Macedonia,807,32.0,73.0,0.01329500538986705
Mitrev,Macedonia,807,16.0,89.0,0.016169601149838304
Mitrovski,Macedonia,807,82.0,23.0,0.004311893639956881
Najdovski,Macedonia,807,66.0,39.0,0.007186489399928135
Naumovski,Macedonia,807,33.0,72.0,0.013115343154868847
Nedelkovski,Macedonia,807,100.0,5.0,0.0010779734099892202
Nestorov,Macedonia,807,49.0,56.0,0.010240747394897592
Nikolov,Macedonia,807,1.0,104.0,0.018864534674811355
Nikolovski,Macedonia,807,83.0,22.0,0.004132231404958678
Pandev,Macedonia,807,50.0,55.0,0.01006108515989939
Panov,Macedonia,807,84.0,21.0,0.003952569169960474
Pavlov,Macedonia,807,34.0,71.0,0.012935680919870643
Pejov,Macedonia,807,101.0,4.0,0.0008983111749910168
Petrov,Macedonia,807,0.0,105.0,0.019044196909809557
Petrovski,Macedonia,807,67.0,38.0,0.007006827164929932
Popovski,Macedonia,807,18.0,87.0,0.015810276679841896
Ristev,Macedonia,807,51.0,54.0,0.009881422924901186
Ristevski,Macedonia,807,85.0,20.0,0.0037729069349622707
Ristic,Macedonia,807,35.0,70.0,0.01275601868487244
Ristoski,Macedonia,807,68.0,37.0,0.006827164929931728
Ristov,Macedonia,807,102.0,3.0,0.0007186489399928135
Ristovski,Macedonia,807,21.0,84.0,0.015271289974847287
Savov,Macedonia,807,52.0,53.0,0.009701760689902982
Serafimov,Macedonia,807,69.0,36.0,0.006647502694933525
Simeonov,Macedonia,807,36.0,69.0,0.012576356449874237
Spasovski,Macedonia,807,103.0,2.0,0.0005389867049946101
Stankov,Macedonia,807,86.0,19.0,0.0035932446999640674
Stefanov,Macedonia,807,9.0,96.0,0.01742723679482573
Stojanov,Macedonia,807,19.0,86.0,0.015630614444843694
Stojanovski,Macedonia,807,2.0,103.0,0.018684872439813153
Talevski,Macedonia,807,87.0,18.0,0.003413582464965864
Tanev,Macedonia,807,53.0,52.0,0.009522098454904778
Tasev,Macedonia,807,37.0,68.0,0.012396694214876033
Temelkovski,Macedonia,807,104.0,1.0,0.00035932446999640676
Todorov,Macedonia,807,12.0,93.0,0.01688825008983112
Trajanov,Macedonia,807,70.0,35.0,0.0064678404599353215
Trajkovski,Macedonia,807,5.0,100.0,0.01814588573481854
Vasilev,Macedonia,807,17.0,88.0,0.0159899389148401
Vaskov,Macedonia,807,71.0,34.0,0.006288178224937119
Velevski,Macedonia,807,88.0,17.0,0.0032339202299676607
Veljanovski,Macedonia,807,105.0,0.0,0.00017966223499820338
Velkov,Macedonia,807,54.0,51.0,0.009342436219906576
Velkovski,Macedonia,807,38.0,67.0,0.01221703197987783
Zahariev,Macedonia,807,39.0,66.0,0.012037369744879626
Zdravkovski,Macedonia,807,20.0,85.0,0.01545095220984549
Zlatkov,Macedonia,807,89.0,16.0,0.0030542579949694574
Abela,Malta,470,29.0,58.0,0.01540872290415252
Agius,Malta,470,17.0,70.0,0.01854270044398015
Aquilina,Malta,470,63.0,24.0,0.006529119874640899
Attard,Malta,470,5.0,82.0,0.021676677983807784
Azzopardi,Malta,470,10.0,77.0,0.020370854008879603
Balzan,Malta,470,40.0,47.0,0.012535910159310526
Bartolo,Malta,470,64.0,23.0,0.006267955079655263
Bezzina,Malta,470,46.0,41.0,0.010968921389396709
Bonello,Malta,470,65.0,22.0,0.006006790284669626
Bonnici,Malta,470,24.0,63.0,0.0167145468790807
Borg,Malta,470,0.0,87.0,0.02298250195873596
Brincat,Malta,470,66.0,21.0,0.00574562548968399
Bugeja,Malta,470,47.0,40.0,0.010707756594411073
Buhagiar,Malta,470,15.0,72.0,0.01906503003395142
Busuttil,Malta,470,33.0,54.0,0.014364063724209977
Calleja,Malta,470,20.0,67.0,0.017759206059023244
Camenzuli,Malta,470,48.0,39.0,0.010446591799425437
Camilleri,Malta,470,1.0,86.0,0.022721337163750327
Carabott,Malta,470,67.0,20.0,0.005484460694698354
Caruana,Malta,470,13.0,74.0,0.019587359623922697
Cassar,Malta,470,8.0,79.0,0.020893183598850874
Cauchi,Malta,470,41.0,46.0,0.01227474536432489
Chetcuti,Malta,470,35.0,52.0,0.013841734134238705
Cilia,Malta,470,49.0,38.0,0.010185427004439801
Cremona,Malta,470,68.0,19.0,0.005223295899712719
Cutajar,Malta,470,30.0,57.0,0.015147558109166884
Dalli,Malta,470,50.0,37.0,0.009924262209454165
Debono,Malta,470,18.0,69.0,0.018281535648994516
Degiorgio,Malta,470,69.0,18.0,0.004962131104727083
Dimech,Malta,470,42.0,45.0,0.012013580569339252
Ebejer,Malta,470,70.0,17.0,0.004700966309741447
Ellul,Malta,470,36.0,51.0,0.013580569339253069
Falzon,Malta,470,26.0,61.0,0.01619221728910943
Falzon Barth,Malta,470,71.0,16.0,0.004439801514755811
Farrugia,Malta,470,3.0,84.0,0.022199007573779055
Farrugia Wismayer,Malta,470,51.0,36.0,0.00966309741446853
Fenech,Malta,470,12.0,75.0,0.01984852441890833
Formosa,Malta,470,37.0,50.0,0.013319404544267433
Galea,Malta,470,6.0,81.0,0.021415513188822146
Galea Salomone,Malta,470,72.0,15.0,0.004178636719770175
Gatt,Malta,470,38.0,49.0,0.013058239749281797
Gauci,Malta,470,31.0,56.0,0.014886393314181248
Grech,Malta,470,7.0,80.0,0.021154348393836512
Grima,Malta,470,73.0,14.0,0.003917471924784539
Grixti,Malta,470,52.0,35.0,0.009401932619482894
Hili,Malta,470,53.0,34.0,0.009140767824497258
Izzo,Malta,470,74.0,13.0,0.003656307129798903
Lanfranco,Malta,470,75.0,12.0,0.0033951423348132673
Magro,Malta,470,76.0,11.0,0.0031339775398276314
Mallia,Malta,470,54.0,33.0,0.008879603029511622
Mangion,Malta,470,34.0,53.0,0.01410289892922434
Mercieca,Malta,470,77.0,10.0,0.002872812744841995
Micallef,Malta,470,9.0,78.0,0.02063201880386524
Mifsud,Malta,470,14.0,73.0,0.01932619482893706
Mizzi,Malta,470,55.0,32.0,0.008618438234525986
Montebello,Malta,470,78.0,9.0,0.0026116479498563593
Muscat,Malta,470,21.0,66.0,0.017498041264037607
Pace,Malta,470,27.0,60.0,0.01593105249412379
Parnis,Malta,470,79.0,8.0,0.0023504831548707234
Pisani,Malta,470,43.0,44.0,0.011752415774353616
Portelli,Malta,470,19.0,68.0,0.01802037085400888
Psaila,Malta,470,80.0,7.0,0.0020893183598850876
Pullicino,Malta,470,56.0,31.0,0.00835727343954035
Refalo,Malta,470,57.0,30.0,0.008096108644554715
Rizzo,Malta,470,58.0,29.0,0.007834943849569079
Sacco,Malta,470,81.0,6.0,0.0018281535648994515
Saliba,Malta,470,32.0,55.0,0.014625228519195612
Sammut,Malta,470,25.0,62.0,0.016453382084095063
Sant,Malta,470,59.0,28.0,0.007573779054583442
Scerri,Malta,470,22.0,65.0,0.017236876469051973
Schembri,Malta,470,28.0,59.0,0.015669887699138157
Sciberras,Malta,470,82.0,5.0,0.0015669887699138157
Scicluna,Malta,470,60.0,27.0,0.007312614259597806
Seychell,Malta,470,83.0,4.0,0.0013058239749281796
Spiteri,Malta,470,16.0,71.0,0.018803865238965788
Spiteri Staines,Malta,470,84.0,3.0,0.0010446591799425438
Sultana,Malta,470,11.0,76.0,0.02010968921389397
Tabone,Malta,470,39.0,48.0,0.012797074954296161
Tanti,Malta,470,61.0,26.0,0.00705144946461217
Tonna,Malta,470,85.0,2.0,0.0007834943849569079
Vassallo,Malta,470,44.0,43.0,0.01149125097936798
Vella,Malta,470,2.0,85.0,0.02246017236876469
Vidal,Malta,470,86.0,1.0,0.0005223295899712719
Xerri,Malta,470,62.0,25.0,0.0067902846696265345
Xuereb,Malta,470,23.0,64.0,0.016975711674066335
Zahra,Malta,470,45.0,42.0,0.011230086184382345
Zammit,Malta,470,4.0,83.0,0.021937842778793418
Zammit Tabona,Malta,470,87.0,0.0,0.00026116479498563595
Albu,Moldova,498,46.0,45.0,0.011031175059952039
Andrei,Moldova,498,20.0,71.0,0.017266187050359712
Apostol,Moldova,498,33.0,58.0,0.014148681055155876
Badea,Moldova,498,45.0,46.0,0.011270983213429257
Baltag,Moldova,498,73.0,18.0,0.004556354916067146
Barbu,Moldova,498,15.0,76.0,0.018465227817745802
Bivol,Moldova,498,69.0,22.0,0.005515587529976019
Boicu,Moldova,498,64.0,27.0,0.00671462829736211
Bostan,Moldova,498,83.0,8.0,0.002158273381294964
Botnaru,Moldova,498,56.0,35.0,0.008633093525179856
Butnaru,Moldova,498,66.0,25.0,0.006235011990407674
Carp,Moldova,498,65.0,26.0,0.006474820143884892
Catan,Moldova,498,84.0,7.0,0.0019184652278177458
Cazacu,Moldova,498,55.0,36.0,0.008872901678657074
Ceban,Moldova,498,85.0,6.0,0.0016786570743405275
Cebanu,Moldova,498,77.0,14.0,0.0035971223021582736
Cebotari,Moldova,498,57.0,34.0,0.008393285371702638
Cebotaru,Moldova,498,88.0,3.0,0.0009592326139088729
Cerneavschi,Moldova,498,81.0,10.0,0.0026378896882494006
Cernei,Moldova,498,72.0,19.0,0.004796163069544364
Chiriac,Moldova,498,70.0,21.0,0.005275779376498801
Ciobanu,Moldova,498,5.0,86.0,0.020863309352517987
Cojocari,Moldova,498,62.0,29.0,0.007194244604316547
Cojocaru,Moldova,498,25.0,66.0,0.01606714628297362
Cojuhari,Moldova,498,79.0,12.0,0.003117505995203837
Constantin,Moldova,498,10.0,81.0,0.019664268585131893
Costache,Moldova,498,51.0,40.0,0.009832134292565946
Costan,Moldova,498,68.0,23.0,0.0057553956834532375
Covali,Moldova,498,74.0,17.0,0.004316546762589928
Cristea,Moldova,498,17.0,74.0,0.017985611510791366
Croitoru,Moldova,498,29.0,62.0,0.015107913669064749
Diaconu,Moldova,498,41.0,50.0,0.01223021582733813
Dima,Moldova,498,11.0,80.0,0.019424460431654675
Dragan,Moldova,498,53.0,38.0,0.00935251798561151
Dumitrescu,Moldova,498,35.0,56.0,0.013669064748201438
Dumitru,Moldova,498,22.0,69.0,0.016786570743405275
Enache,Moldova,498,38.0,53.0,0.012949640287769784
Florea,Moldova,498,42.0,49.0,0.011990407673860911
Gangan,Moldova,498,87.0,4.0,0.001199040767386091
Georgescu,Moldova,498,36.0,55.0,0.01342925659472422
Gheorghe,Moldova,498,8.0,83.0,0.02014388489208633
Goncear,Moldova,498,80.0,11.0,0.0028776978417266188
Grosu,Moldova,498,71.0,20.0,0.005035971223021582
Gutu,Moldova,498,63.0,28.0,0.006954436450839328
Guzun,Moldova,498,58.0,33.0,0.00815347721822542
Ilie,Moldova,498,40.0,51.0,0.012470023980815348
Ionescu,Moldova,498,1.0,90.0,0.02182254196642686
Lazar,Moldova,498,27.0,64.0,0.015587529976019185
Lungu,Moldova,498,12.0,79.0,0.019184652278177457
Lupu,Moldova,498,54.0,37.0,0.009112709832134292
Marin,Moldova,498,44.0,47.0,0.011510791366906475
Marinescu,Moldova,498,34.0,57.0,0.013908872901678656
Matei,Moldova,498,18.0,73.0,0.017745803357314148
Melnic,Moldova,498,76.0,15.0,0.0038369304556354917
Mihai,Moldova,498,21.0,70.0,0.017026378896882494
Mocanu,Moldova,498,30.0,61.0,0.01486810551558753
Moraru,Moldova,498,4.0,87.0,0.021103117505995205
Munteanu,Moldova,498,6.0,85.0,0.02062350119904077
Neagu,Moldova,498,32.0,59.0,0.014388489208633094
Niculescu,Moldova,498,48.0,43.0,0.010551558752997603
Nistor,Moldova,498,16.0,75.0,0.018225419664268584
Oprea,Moldova,498,52.0,39.0,0.009592326139088728
Paladi,Moldova,498,91.0,0.0,0.00023980815347721823
Palii,Moldova,498,78.0,13.0,0.003357314148681055
Pascari,Moldova,498,60.0,31.0,0.007673860911270983
Pavel,Moldova,498,24.0,67.0,0.01630695443645084
Popa,Moldova,498,3.0,88.0,0.021342925659472423
Popescu,Moldova,498,0.0,91.0,0.022062350119904078
Preda,Moldova,498,43.0,48.0,0.011750599520383693
Radu,Moldova,498,13.0,78.0,0.01894484412470024
Railean,Moldova,498,61.0,30.0,0.007434052757793765
Rotaru,Moldova,498,59.0,32.0,0.007913669064748202
Rusu,Moldova,498,2.0,89.0,0.02158273381294964
Sava,Moldova,498,28.0,63.0,0.015347721822541967
Serban,Moldova,498,47.0,44.0,0.01079136690647482
Spataru,Moldova,498,75.0,16.0,0.00407673860911271
Stanciu,Moldova,498,7.0,84.0,0.02038369304556355
Stanescu,Moldova,498,39.0,52.0,0.012709832134292566
Stefan,Moldova,498,23.0,68.0,0.016546762589928057
Stoica,Moldova,498,14.0,77.0,0.01870503597122302
Tanase,Moldova,498,50.0,41.0,0.010071942446043165
Toma,Moldova,498,31.0,60.0,0.014628297362110312
Tudor,Moldova,498,19.0,72.0,0.01750599520383693
Ungureanu,Moldova,498,26.0,65.0,0.015827338129496403
Ursu,Moldova,498,67.0,24.0,0.005995203836930456
Vasile,Moldova,498,9.0,82.0,0.01990407673860911
Vladescu,Moldova,498,37.0,54.0,0.013189448441247002
Voicu,Moldova,498,49.0,42.0,0.010311750599520384
AndrÃ©,Monaco,492,31.0,29.0,0.016384489350081924
Becker,Monaco,492,58.0,2.0,0.0016384489350081922
Bellando,Monaco,492,4.0,56.0,0.03113052976515565
Bernard,Monaco,492,22.0,38.0,0.0212998361551065
Blanc,Monaco,492,33.0,27.0,0.015292190060076462
Blanchi,Monaco,492,7.0,53.0,0.02949208083014746
Bruno,Monaco,492,12.0,48.0,0.026761332605133806
Campora,Monaco,492,2.0,58.0,0.03222282905516111
Chevalier,Monaco,492,28.0,32.0,0.018022938285090113
Colombo,Monaco,492,9.0,51.0,0.028399781540142
Conti,Monaco,492,14.0,46.0,0.025669033315128344
Costa,Monaco,492,17.0,43.0,0.02403058438012015
De Luca,Monaco,492,15.0,45.0,0.025122883670125613
Dubois,Monaco,492,23.0,37.0,0.02075368651010377
Durand,Monaco,492,38.0,22.0,0.012561441835062807
Fernandez,Monaco,492,50.0,10.0,0.006007646095030038
Ferrara,Monaco,492,8.0,52.0,0.02894593118514473
Fischer,Monaco,492,54.0,6.0,0.0038230475150191155
Fontaine,Monaco,492,27.0,33.0,0.018569087930092845
Gallo,Monaco,492,13.0,47.0,0.026215182960131075
Garcia,Monaco,492,43.0,17.0,0.009830693610049153
Garnier,Monaco,492,29.0,31.0,0.017476788640087382
Giordano,Monaco,492,18.0,42.0,0.023484434735117424
Girard,Monaco,492,34.0,26.0,0.01474604041507373
Gonzalez,Monaco,492,48.0,12.0,0.0070999453850355
Grimaldi,Monaco,492,0.0,60.0,0.033315128345166575
Hoffmann,Monaco,492,60.0,0.0,0.0005461496450027307
Laurent,Monaco,492,41.0,19.0,0.010922992900054615
Lefebvre,Monaco,492,25.0,35.0,0.019661387220098307
Leroy,Monaco,492,39.0,21.0,0.012015292190060076
Lombardi,Monaco,492,20.0,40.0,0.02239213544511196
Lopez,Monaco,492,45.0,15.0,0.008738394320043691
Mancini,Monaco,492,16.0,44.0,0.024576734025122882
Marquet,Monaco,492,5.0,55.0,0.030584380120152924
Martin,Monaco,492,24.0,36.0,0.020207536865101038
Martinez,Monaco,492,44.0,16.0,0.009284543965046422
Mercier,Monaco,492,32.0,28.0,0.015838339705079193
Meyer,Monaco,492,56.0,4.0,0.002730748225013654
Michel,Monaco,492,42.0,18.0,0.010376843255051884
Moreau,Monaco,492,21.0,39.0,0.02184598580010923
Morel,Monaco,492,30.0,30.0,0.016930638995084655
Moretti,Monaco,492,11.0,49.0,0.027307482250136537
Muller,Monaco,492,51.0,9.0,0.005461496450027308
Notari,Monaco,492,6.0,54.0,0.030038230475150193
Pastor,Monaco,492,1.0,59.0,0.03276897870016385
Perez,Monaco,492,47.0,13.0,0.007646095030038231
Petit,Monaco,492,37.0,23.0,0.013107591480065538
Ricci,Monaco,492,10.0,50.0,0.02785363189513927
Richard,Monaco,492,36.0,24.0,0.013653741125068269
Rizzo,Monaco,492,19.0,41.0,0.022938285090114693
Robert,Monaco,492,35.0,25.0,0.014199890770071
Rodriguez,Monaco,492,49.0,11.0,0.006553795740032769
Rossi,Monaco,492,3.0,57.0,0.031676679410158386
Roux,Monaco,492,26.0,34.0,0.019115237575095576
Sanchez,Monaco,492,46.0,14.0,0.008192244675040962
Schmidt,Monaco,492,52.0,8.0,0.004915346805024577
Schneider,Monaco,492,53.0,7.0,0.004369197160021846
Schulz,Monaco,492,59.0,1.0,0.0010922992900054614
Simon,Monaco,492,40.0,20.0,0.011469142545057346
Wagner,Monaco,492,57.0,3.0,0.002184598580010923
Weber,Monaco,492,55.0,5.0,0.0032768978700163844
AleksiÄ,Montenegro,499,34.0,59.0,0.01384721901684745
AntiÄ,Montenegro,499,40.0,53.0,0.012462497115162705
BabiÄ,Montenegro,499,77.0,16.0,0.003923378721440111
BajoviÄ,Montenegro,499,51.0,42.0,0.009923840295407339
BoÅ¡koviÄ,Montenegro,499,16.0,77.0,0.018001384721901683
BoÅ¾oviÄ,Montenegro,499,12.0,81.0,0.01892453265635818
BrajoviÄ,Montenegro,499,62.0,31.0,0.0073851834756519736
BulatoviÄ,Montenegro,499,47.0,46.0,0.010846988229863836
DamjanoviÄ,Montenegro,499,63.0,30.0,0.007154396492037849
DaÅ¡iÄ,Montenegro,499,79.0,14.0,0.0034618047542118624
DimitrijeviÄ,Montenegro,499,37.0,56.0,0.013154858066005077
DragoviÄ,Montenegro,499,49.0,44.0,0.010385414262635588
ErakoviÄ,Montenegro,499,80.0,13.0,0.0032310177705977385
FilipoviÄ,Montenegro,499,38.0,55.0,0.012924071082390954
Franeta,Montenegro,499,81.0,12.0,0.003000230786983614
GojkoviÄ,Montenegro,499,82.0,11.0,0.0027694438033694898
GrbiÄ,Montenegro,499,64.0,29.0,0.006923609508423725
HadÅ¾iÄ,Montenegro,499,83.0,10.0,0.002538656819755366
IliÄ,Montenegro,499,84.0,9.0,0.0023078698361412415
IvanoviÄ,Montenegro,499,18.0,75.0,0.017539810754673438
JankoviÄ,Montenegro,499,21.0,72.0,0.016847449803831065
JoksimoviÄ,Montenegro,499,85.0,8.0,0.0020770828525271175
JovanoviÄ,Montenegro,499,4.0,89.0,0.020770828525271175
KaluÄeroviÄ,Montenegro,499,86.0,7.0,0.0018462958689129934
KneÅ¾eviÄ,Montenegro,499,20.0,73.0,0.01707823678744519
KostiÄ,Montenegro,499,27.0,66.0,0.015462727902146318
KovaÄeviÄ,Montenegro,499,10.0,83.0,0.01938610662358643
KrstiÄ,Montenegro,499,53.0,40.0,0.00946226632817909
LaloviÄ,Montenegro,499,66.0,27.0,0.006462035541195477
